,0,1
0,NOUN,areas
0,.,(
0,NOUN,donors
0,NOUN,P.
0,NOUN,J.
0,CONJ,and
0,NOUN,R.
0,NOUN,S.
0,.,","
0,NOUN,Fig.
0,NUM,1
0,CONJ,and
0,NOUN,E.
0,NOUN,M.
0,.,","
0,NOUN,Fig.
0,NUM,2
0,.,)
0,.,.
0,DET,The
0,ADJ,latter
0,NOUN,procedure
0,VERB,gave
0,NOUN,rise
0,ADP,to
0,DET,a
0,ADJ,small
0,ADJ,active
0,NOUN,protein
0,NOUN,peak
0,.,(
0,NOUN,Region
0,NUM,1a
0,.,)
0,ADP,between
0,NOUN,Regions
0,NUM,1
0,CONJ,and
0,NUM,2
0,.,.
0,ADP,In
0,NUM,2
0,ADP,of
0,NUM,15
0,NOUN,experiments
0,ADP,on
0,ADJ,whole
0,NOUN,serum
0,DET,a
0,NOUN,region
0,ADP,of
0,NOUN,agglutinin
0,NOUN,activity
0,ADP,with
0,ADJ,intermediate
0,ADJ,anionic
0,NOUN,binding
0,NOUN,capacity
0,VERB,was
0,VERB,detected
0,.,(
0,NOUN,Region
0,NUM,3
0,.,","
0,NOUN,Fig.
0,NUM,1
0,.,)
0,.,.
0,ADV,Moreover
0,.,","
0,ADP,after
0,NOUN,concentration
0,VERB,using
0,ADJ,negative
0,NOUN,pressure
0,NOUN,dialysis
0,.,","
0,NOUN,agglutinin
0,NOUN,activity
0,VERB,could
0,ADV,sometimes
0,VERB,be
0,VERB,detected
0,ADP,in
0,DET,the
0,NOUN,region
0,VERB,designated
0,NUM,2a
0,.,(
0,NOUN,donors
0,NOUN,P.
0,NOUN,J.
0,.,","
0,NOUN,D.
0,NOUN,A.
0,.,","
0,CONJ,and
0,NOUN,J.
0,NOUN,F.
0,.,","
0,NOUN,Fig.
0,NUM,1
0,.,)
0,.,.
0,ADV,Not
0,PRT,all
0,DET,these
0,NOUN,regions
0,VERB,exhibited
0,ADJ,equal
0,VERB,agglutinating
0,NOUN,activity
0,.,","
0,ADP,as
0,VERB,evidenced
0,ADP,by
0,NOUN,titer
0,CONJ,and
0,DET,the
0,NOUN,extent
0,ADP,of
0,DET,the
0,ADJ,active
0,NOUN,areas
0,.,.
0,ADP,In
0,PRT,all
0,NOUN,cases
0,.,","
0,ADJ,most
0,ADP,of
0,DET,the
0,NOUN,activity
0,VERB,lay
0,ADP,in
0,DET,the
0,NOUN,region
0,ADP,of
0,ADJ,high
0,ADJ,anionic
0,NOUN,binding
0,NOUN,capacity
0,.,.
0,DET,This
0,VERB,was
0,ADV,particularly
0,ADJ,noticeable
0,ADP,in
0,NOUN,group
0,NOUN,A
0,CONJ,and
0,NOUN,group
0,NOUN,B
0,NOUN,sera
0,.,","
0,ADP,in
0,DET,which
0,NOUN,cases
0,NOUN,activity
0,ADP,in
0,NOUN,Regions
0,NUM,1
0,CONJ,and
0,NUM,2
0,VERB,was
0,ADV,usually
0,ADV,not
0,ADJ,detectable
0,ADP,without
0,ADJ,prior
0,NOUN,concentration
0,CONJ,and
0,ADV,occasionally
0,VERB,could
0,ADV,not
0,VERB,be
0,VERB,detected
0,ADP,at
0,PRT,all
0,.,.
0,PRT,There
0,VERB,appeared
0,PRT,to
0,VERB,be
0,DET,no
0,NOUN,difference
0,ADP,in
0,DET,the
0,NOUN,distribution
0,ADP,of
0,ADJ,anti-A
0,CONJ,and
0,ADJ,anti-B
0,NOUN,activity
0,ADP,in
0,NOUN,group
0,NOUN,O
0,NOUN,serum
0,.,","
0,ADP,though
0,ADP,in
0,NUM,two
0,NOUN,group
0,NOUN,O
0,NOUN,donors
0,.,(
0,NOUN,J.
0,NOUN,F.
0,CONJ,and
0,NOUN,E.
0,NOUN,M.
0,.,)
0,ADV,only
0,NUM,one
0,NOUN,type
0,ADP,of
0,NOUN,agglutinin
0,VERB,was
0,VERB,found
0,ADP,in
0,DET,the
0,NOUN,regions
0,ADP,of
0,ADJ,low
0,ADJ,anionic
0,NOUN,binding
0,NOUN,capacity
0,.,(
0,NOUN,Figs.
0,NUM,1
0,CONJ,and
0,NUM,2
0,.,)
0,.,.
0,ADJ,Several
0,NOUN,samples
0,ADP,of
0,ADJ,citrated
0,NOUN,plasma
0,VERB,were
0,VERB,fractionated
0,ADP,in
0,DET,our
0,NOUN,laboratory
0,ADP,by
0,NOUN,Method
0,NUM,6
0,ADP,of
0,NOUN,Cohn
0,X,et
0,X,al
0,.,.
0,DET,These
0,NOUN,fractions
0,VERB,were
0,VERB,tested
0,ADP,for
0,NOUN,ABO
0,NOUN,agglutinin
0,NOUN,activity
0,.,","
0,VERB,using
0,NOUN,fractions
0,ADP,from
0,NOUN,group
0,NOUN,AB
0,NOUN,plasma
0,ADP,as
0,DET,a
0,NOUN,control
0,.,.
0,ADP,As
0,VERB,expected
0,.,","
0,ADJ,most
0,ADP,of
0,DET,the
0,NOUN,activity
0,VERB,was
0,VERB,found
0,ADP,in
0,NOUN,Fraction
0,NOUN,Af
0,.,","
0,ADP,with
0,ADJ,slight
0,NOUN,activity
0,VERB,seen
0,ADP,in
0,NOUN,Fraction
0,NUM,4-1
0,.,.
0,DET,A
0,NOUN,sample
0,ADP,of
0,NOUN,Fraction
0,NOUN,Af
0,ADP,from
0,NOUN,group
0,NOUN,O
0,NOUN,plasma
0,VERB,was
0,VERB,dissolved
0,ADP,in
0,VERB,starting
0,NOUN,buffer
0,.,","
0,VERB,dialyzed
0,ADP,against
0,DET,this
0,NOUN,buffer
0,CONJ,and
0,VERB,subjected
0,ADP,to
0,NOUN,chromatography
0,VERB,using
0,DET,the
0,NOUN,gradient
0,VERB,shown
0,ADP,in
0,NOUN,Fig.
0,NUM,2
0,.,.
0,ADV,Once
0,ADV,again
0,.,","
0,DET,both
0,ADJ,anti-A
0,CONJ,and
0,ADJ,anti-B
0,NOUN,activities
0,VERB,were
0,VERB,found
0,ADP,in
0,DET,the
0,ADJ,insoluble
0,NOUN,material
0,VERB,precipitated
0,ADP,during
0,NOUN,dialysis
0,.,.
0,ADV,Similarly
0,.,","
0,DET,both
0,NOUN,types
0,ADP,of
0,NOUN,antibodies
0,VERB,were
0,VERB,found
0,ADP,in
0,NUM,three
0,NOUN,regions
0,ADP,of
0,DET,the
0,ADJ,chromatographic
0,NOUN,eluate
0,.,","
0,VERB,having
0,ADV,extremely
0,ADJ,low
0,.,","
0,ADJ,low
0,.,","
0,CONJ,and
0,ADJ,high
0,ADJ,anionic
0,NOUN,binding
0,NOUN,capacity
0,.,","
0,ADV,respectively
0,.,(
0,NOUN,Fig.
0,NUM,3
0,.,)
0,.,.
0,NOUN,Chromatography
0,ADP,of
0,ADJ,whole
0,NOUN,sera
0,VERB,revealed
0,ADP,that
0,DET,the
0,NOUN,areas
0,ADP,of
0,NOUN,Rh
0,NOUN,antibody
0,NOUN,activity
0,VERB,were
0,ADV,generally
0,ADJ,continuous
0,CONJ,and
0,ADJ,wide
0,.,.
0,DET,The
0,ADJ,incomplete
0,NOUN,antibody
0,NOUN,activity
0,VERB,appeared
0,ADP,in
0,DET,the
0,ADJ,early
0,NOUN,part
0,ADP,of
0,DET,the
0,NOUN,chromatogram
0,.,;
0,.,;
0,DET,the
0,ADJ,complete
0,.,","
0,ADP,in
0,DET,the
0,ADJ,latter
0,NOUN,part
0,.,.
0,DET,The
0,NOUN,serum
0,VERB,containing
0,DET,the
0,VERB,mixed
0,NOUN,type
0,ADP,of
0,ADJ,complete
0,CONJ,and
0,ADJ,incomplete
0,NOUN,antibodies
0,VERB,showed
0,NOUN,activity
0,ADP,in
0,DET,both
0,NOUN,regions
0,.,(
0,NOUN,Fig.
0,NUM,1
0,.,)
0,.,.
0,ADP,In
0,PRT,all
0,NOUN,cases
0,DET,the
0,NOUN,activity
0,ADP,against
0,NOUN,Af
0,NOUN,cells
0,VERB,was
0,VERB,spread
0,ADP,over
0,DET,a
0,ADJ,wider
0,NOUN,area
0,ADP,than
0,DET,that
0,ADP,with
0,NOUN,Af
0,NOUN,cells
0,.,","
0,ADV,regardless
0,ADP,of
0,DET,the
0,NOUN,type
0,ADP,of
0,NOUN,test
0,.,(
0,NOUN,saline
0,.,","
0,NOUN,albumin
0,.,","
0,ADJ,indirect
0,NOUN,Coombs
0,.,)
0,VERB,used
0,ADP,for
0,NOUN,comparison
0,.,.
0,DET,The
0,ADJ,insoluble
0,NOUN,material
0,VERB,resulting
0,ADP,from
0,NOUN,dialysis
0,ADP,against
0,VERB,starting
0,NOUN,buffer
0,ADV,always
0,VERB,showed
0,ADJ,strong
0,NOUN,activity
0,.,.
0,ADP,In
0,NOUN,fact
0,NOUN,agglutination
0,ADP,of
0,NOUN,Af
0,NOUN,cells
0,ADP,in
0,NOUN,saline
0,VERB,could
0,VERB,be
0,VERB,produced
0,ADP,by
0,DET,the
0,ADJ,insoluble
0,NOUN,material
0,ADP,from
0,NOUN,sera
0,VERB,containing
0,.,``
0,ADJ,only
0,.,''
0,ADJ,incomplete
0,NOUN,antibody
0,NOUN,activity
0,.,.
0,DET,This
0,VERB,was
0,ADV,later
0,VERB,known
0,PRT,to
0,VERB,be
0,DET,the
0,NOUN,result
0,ADP,of
0,VERB,concentrating
0,DET,the
0,ADJ,minute
0,NOUN,amount
0,ADP,of
0,ADJ,complete
0,NOUN,antibody
0,VERB,found
0,ADP,in
0,DET,these
0,NOUN,sera
0,.,;
0,.,;
0,ADV,when
0,DET,the
0,ADJ,insoluble
0,NOUN,fraction
0,VERB,was
0,VERB,suspended
0,ADP,in
0,DET,a
0,NOUN,volume
0,ADP,of
0,NOUN,saline
0,ADJ,equal
0,ADP,to
0,DET,that
0,ADP,of
0,DET,the
0,ADJ,original
0,NOUN,serum
0,NOUN,sample
0,.,","
0,DET,no
0,ADJ,complete
0,NOUN,antibody
0,NOUN,activity
0,VERB,could
0,VERB,be
0,VERB,detected
0,.,.
0,ADV,Apart
0,ADP,from
0,DET,the
0,NOUN,honeybee
0,.,","
0,ADV,practically
0,PRT,all
0,NOUN,bees
0,CONJ,and
0,NOUN,bumblebees
0,VERB,hibernate
0,ADP,in
0,DET,a
0,NOUN,state
0,ADP,of
0,NOUN,torpor
0,.,.
0,ADV,Occasionally
0,.,","
0,PRON,you
0,VERB,may
0,VERB,come
0,ADP,across
0,NUM,one
0,CONJ,or
0,NUM,two
0,NOUN,bumblebees
0,ADP,in
0,DET,the
0,ADJ,cold
0,NOUN,season
0,.,","
0,ADV,when
0,PRON,you
0,VERB,are
0,VERB,turning
0,PRT,over
0,NOUN,sods
0,ADP,in
0,DET,your
0,NOUN,garden
0,.,","
0,CONJ,but
0,PRON,you
0,VERB,have
0,PRT,to
0,VERB,be
0,DET,a
0,ADV,really
0,ADJ,keen
0,NOUN,observer
0,PRT,to
0,VERB,see
0,PRON,them
0,ADP,at
0,PRT,all
0,.,.
0,PRON,They
0,VERB,keep
0,DET,their
0,NOUN,wings
0,CONJ,and
0,NOUN,feet
0,VERB,pressed
0,ADV,tightly
0,ADP,against
0,DET,their
0,NOUN,bodies
0,.,","
0,CONJ,and
0,ADP,in
0,NOUN,spite
0,ADP,of
0,DET,their
0,ADV,often
0,ADJ,colorful
0,NOUN,attire
0,PRON,you
0,VERB,may
0,ADV,very
0,ADV,well
0,VERB,mistake
0,PRON,them
0,ADP,for
0,NOUN,lumps
0,ADP,of
0,NOUN,dirt
0,.,.
0,PRON,I
0,VERB,must
0,VERB,add
0,ADP,at
0,ADV,once
0,ADP,that
0,DET,these
0,NOUN,animals
0,VERB,are
0,DET,what
0,PRON,we
0,VERB,call
0,.,``
0,NOUN,queens
0,.,''
0,.,","
0,ADJ,young
0,NOUN,females
0,PRON,that
0,VERB,have
0,VERB,mated
0,ADP,in
0,DET,the
0,ADJ,previous
0,NOUN,summer
0,CONJ,or
0,NOUN,autumn
0,.,.
0,PRON,It
0,VERB,is
0,ADP,on
0,PRON,them
0,ADV,alone
0,ADP,that
0,DET,the
0,NOUN,future
0,ADP,of
0,DET,their
0,NOUN,race
0,VERB,depends
0,.,","
0,ADP,for
0,PRT,all
0,DET,their
0,NOUN,relatives
0,.,(
0,NOUN,mothers
0,.,","
0,NOUN,husbands
0,.,","
0,NOUN,brothers
0,.,","
0,CONJ,and
0,ADJ,unmated
0,NOUN,sisters
0,.,)
0,VERB,have
0,VERB,perished
0,ADP,with
0,DET,the
0,NOUN,arrival
0,ADP,of
0,DET,the
0,ADJ,cold
0,NOUN,weather
0,.,.
0,ADV,Even
0,DET,some
0,ADP,of
0,DET,the
0,NOUN,queens
0,VERB,will
0,VERB,die
0,ADP,before
0,DET,the
0,NOUN,winter
0,VERB,is
0,PRT,over
0,.,","
0,VERB,falling
0,NOUN,prey
0,ADP,to
0,NOUN,enemies
0,CONJ,or
0,NOUN,disease
0,.,.
0,DET,The
0,NOUN,survivors
0,VERB,emerge
0,ADP,on
0,DET,some
0,ADJ,nice
0,.,","
0,ADJ,sunny
0,NOUN,day
0,ADP,in
0,NOUN,March
0,CONJ,or
0,NOUN,April
0,.,","
0,ADV,when
0,DET,the
0,NOUN,temperature
0,VERB,is
0,ADV,close
0,ADP,to
0,NOUN,50-degrees
0,CONJ,and
0,PRT,there
0,VERB,is
0,ADV,not
0,ADV,too
0,ADJ,much
0,NOUN,wind
0,.,.
0,ADV,Now
0,DET,the
0,NOUN,thing
0,ADP,for
0,PRON,us
0,PRT,to
0,VERB,do
0,VERB,is
0,PRT,to
0,VERB,find
0,PRON,ourselves
0,DET,a
0,NOUN,couple
0,ADP,of
0,DET,those
0,ADJ,wonderful
0,VERB,flowering
0,NOUN,currants
0,ADJ,such
0,ADP,as
0,DET,the
0,ADJ,red
0,NOUN,Ribes
0,NOUN,sanguineum
0,ADP,of
0,DET,our
0,ADJ,Pacific
0,NOUN,Northwest
0,.,","
0,CONJ,or
0,ADV,otherwise
0,DET,a
0,ADJ,good
0,NOUN,sloe
0,NOUN,tree
0,.,","
0,CONJ,or
0,ADV,perhaps
0,DET,some
0,ADJ,nice
0,NOUN,pussy
0,NOUN,willow
0,ADP,in
0,NOUN,bloom
0,.,","
0,ADV,preferably
0,NUM,one
0,ADP,with
0,ADJ,male
0,CONJ,or
0,ADJ,staminate
0,NOUN,catkins
0,.,.
0,DET,The
0,NOUN,blooms
0,ADP,of
0,NOUN,Ribes
0,CONJ,and
0,ADP,of
0,DET,the
0,NOUN,willow
0,CONJ,and
0,NOUN,sloe
0,VERB,are
0,DET,the
0,NOUN,places
0,ADV,where
0,ADJ,large
0,NOUN,numbers
0,ADP,of
0,DET,our
0,ADJ,early
0,NOUN,insects
0,VERB,will
0,VERB,assemble
0,.,:
0,NOUN,honeybees
0,.,","
0,NOUN,bumblebees
0,.,","
0,CONJ,and
0,ADJ,other
0,ADJ,wild
0,NOUN,bees
0,.,","
0,CONJ,and
0,ADV,also
0,ADJ,various
0,NOUN,kinds
0,ADP,of
0,NOUN,flies
0,.,.
0,PRON,It
0,VERB,is
0,DET,a
0,ADJ,happy
0,.,","
0,VERB,buzzing
0,NOUN,crowd
0,.,.
0,DET,Each
0,ADJ,male
0,NOUN,willow
0,NOUN,catkin
0,VERB,is
0,VERB,composed
0,ADP,of
0,DET,a
0,ADJ,large
0,NOUN,number
0,ADP,of
0,ADJ,small
0,NOUN,flowers
0,.,.
0,PRON,It
0,VERB,is
0,ADV,not
0,ADJ,difficult
0,PRT,to
0,VERB,see
0,ADP,that
0,DET,the
0,NOUN,stamens
0,ADP,of
0,DET,the
0,NOUN,catkin
0,VERB,are
0,ADV,always
0,VERB,arranged
0,ADP,in
0,NOUN,pairs
0,.,","
0,CONJ,and
0,ADP,that
0,DET,each
0,ADJ,individual
0,NOUN,flower
0,VERB,is
0,NOUN,nothing
0,ADP,but
0,NUM,one
0,ADJ,such
0,NOUN,pair
0,VERB,standing
0,ADP,on
0,DET,a
0,ADJ,green
0,.,","
0,ADJ,black-tipped
0,ADJ,little
0,NOUN,scale
0,.,.
0,ADP,By
0,VERB,scrutinizing
0,DET,the
0,NOUN,flowers
0,.,","
0,NOUN,one
0,VERB,can
0,ADV,also
0,VERB,notice
0,ADP,that
0,DET,the
0,NOUN,scale
0,VERB,bears
0,NUM,one
0,CONJ,or
0,NUM,two
0,ADJ,tiny
0,NOUN,warts
0,.,.
0,DET,Those
0,VERB,are
0,DET,the
0,NOUN,nectaries
0,CONJ,or
0,NOUN,honey
0,NOUN,glands
0,.,(
0,NOUN,Fig.
0,NUM,26
0,.,","
0,NOUN,page
0,NUM,74
0,.,)
0,.,.
0,DET,The
0,ADJ,staminate
0,NOUN,willow
0,NOUN,catkins
0,.,","
0,ADV,then
0,.,","
0,VERB,provide
0,DET,their
0,NOUN,visitors
0,ADP,with
0,DET,both
0,NOUN,nectar
0,CONJ,and
0,NOUN,pollen
0,.,;
0,.,;
0,DET,a
0,ADJ,marvelous
0,NOUN,arrangement
0,.,","
0,ADP,for
0,PRON,it
0,VERB,provides
0,ADV,exactly
0,DET,what
0,DET,the
0,NOUN,bee
0,NOUN,queens
0,VERB,need
0,PRT,to
0,VERB,make
0,DET,their
0,NOUN,beebread
0,.,","
0,DET,a
0,NOUN,combination
0,ADP,of
0,NOUN,honey
0,CONJ,and
0,NOUN,pollen
0,ADP,with
0,DET,which
0,DET,the
0,ADJ,young
0,ADP,of
0,PRT,all
0,NOUN,species
0,VERB,are
0,VERB,fed
0,.,.
0,DET,The
0,ADJ,only
0,NOUN,exception
0,ADP,to
0,DET,this
0,VERB,is
0,ADJ,certain
0,NOUN,bees
0,PRON,that
0,VERB,have
0,VERB,become
0,NOUN,parasites
0,.,.
0,PRON,I
0,VERB,will
0,VERB,deal
0,ADP,with
0,DET,these
0,ADV,later
0,PRT,on
0,.,.
0,ADV,Quite
0,ADV,often
0,.,","
0,NOUN,honeybees
0,VERB,form
0,DET,a
0,NOUN,majority
0,ADP,on
0,DET,the
0,NOUN,willow
0,NOUN,catkins
0,.,.
0,ADP,As
0,PRON,we
0,VERB,have
0,ADV,already
0,VERB,seen
0,ADP,in
0,DET,the
0,ADJ,first
0,NOUN,chapter
0,.,","
0,NOUN,bumblebees
0,VERB,are
0,ADJ,bigger
0,.,","
0,ADJ,hairier
0,.,","
0,CONJ,and
0,ADV,much
0,ADV,more
0,ADJ,colorful
0,ADP,than
0,NOUN,honeybees
0,.,","
0,VERB,exhibiting
0,ADJ,various
0,NOUN,combinations
0,ADP,of
0,NOUN,black
0,.,","
0,NOUN,yellow
0,.,","
0,NOUN,white
0,CONJ,and
0,NOUN,orange
0,.,.
0,VERB,Let
0,PRON,us
0,ADV,not
0,VERB,try
0,PRT,to
0,VERB,key
0,PRON,them
0,PRT,out
0,ADP,at
0,DET,this
0,NOUN,stage
0,ADP,of
0,DET,the
0,NOUN,game
0,.,","
0,CONJ,and
0,VERB,let
0,PRON,us
0,ADV,just
0,VERB,call
0,PRON,them
0,NOUN,Bombus
0,.,.
0,PRT,There
0,VERB,must
0,VERB,be
0,ADJ,several
0,NOUN,dozen
0,NOUN,species
0,ADP,in
0,DET,the
0,VERB,United
0,NOUN,States
0,ADV,alone
0,.,.
0,ADP,If
0,PRON,you
0,ADV,really
0,VERB,insist
0,ADP,on
0,VERB,knowing
0,DET,their
0,NOUN,names
0,.,","
0,DET,an
0,ADJ,excellent
0,NOUN,book
0,ADP,on
0,DET,the
0,ADJ,North
0,ADJ,American
0,NOUN,species
0,VERB,is
0,NOUN,Bumblebees
0,CONJ,And
0,DET,Their
0,NOUN,Ways
0,ADP,by
0,NOUN,O.
0,NOUN,E.
0,NOUN,Plath
0,.,.
0,ADP,If
0,PRON,we
0,VERB,manage
0,PRT,to
0,VERB,keep
0,NOUN,track
0,ADP,of
0,DET,a
0,NOUN,Bombus
0,NOUN,queen
0,ADP,after
0,PRON,she
0,VERB,has
0,VERB,left
0,DET,her
0,VERB,feeding
0,NOUN,place
0,.,","
0,PRON,we
0,VERB,may
0,VERB,discover
0,DET,the
0,ADJ,snug
0,ADJ,little
0,NOUN,hideout
0,DET,which
0,PRON,she
0,VERB,has
0,VERB,fixed
0,PRT,up
0,ADP,for
0,PRON,herself
0,ADV,when
0,PRON,she
0,VERB,woke
0,PRT,up
0,ADP,from
0,DET,her
0,NOUN,winter
0,NOUN,sleep
0,.,.
0,ADP,As
0,VERB,befits
0,DET,a
0,NOUN,queen
0,.,","
0,DET,a
0,NOUN,bumblebee
0,NOUN,female
0,VERB,is
0,ADV,rather
0,ADJ,choosy
0,CONJ,and
0,VERB,may
0,VERB,spend
0,ADJ,considerable
0,NOUN,time
0,VERB,searching
0,ADP,for
0,DET,a
0,ADJ,suitable
0,VERB,nesting
0,NOUN,place
0,.,.
0,ADJ,Most
0,NOUN,species
0,VERB,seem
0,PRT,to
0,VERB,prefer
0,DET,a
0,ADJ,ready-made
0,NOUN,hollow
0,ADJ,such
0,ADP,as
0,DET,a
0,VERB,deserted
0,NOUN,mouse
0,NOUN,nest
0,.,","
0,DET,a
0,NOUN,bird
0,NOUN,house
0,.,","
0,CONJ,or
0,DET,the
0,NOUN,hole
0,VERB,made
0,ADP,by
0,DET,a
0,NOUN,woodpecker
0,.,;
0,.,;
0,DET,some
0,VERB,show
0,DET,a
0,ADJ,definite
0,NOUN,liking
0,ADP,for
0,VERB,making
0,DET,their
0,NOUN,nest
0,ADP,in
0,NOUN,moss
0,.,.
0,ADP,Once
0,PRON,she
0,VERB,has
0,VERB,made
0,PRT,up
0,DET,her
0,NOUN,mind
0,.,","
0,DET,the
0,NOUN,queen
0,VERB,starts
0,PRT,out
0,ADP,by
0,VERB,constructing
0,.,","
0,ADP,in
0,DET,her
0,VERB,chosen
0,NOUN,abode
0,.,","
0,DET,a
0,ADJ,small
0,.,``
0,NOUN,floor
0,.,''
0,ADP,of
0,VERB,dried
0,NOUN,grass
0,CONJ,or
0,DET,some
0,ADJ,woolly
0,NOUN,material
0,.,.
0,ADP,On
0,DET,this
0,.,","
0,PRON,she
0,VERB,builds
0,DET,an
0,.,``
0,NOUN,egg
0,NOUN,compartment
0,.,''
0,CONJ,or
0,.,``
0,NOUN,egg
0,NOUN,cell
0,.,''
0,DET,which
0,VERB,is
0,VERB,filled
0,ADP,with
0,DET,that
0,ADJ,famous
0,NOUN,pollen-and-nectar
0,NOUN,mixture
0,VERB,called
0,NOUN,beebread
0,.,.
0,PRON,She
0,ADV,also
0,VERB,builds
0,NUM,one
0,CONJ,or
0,NUM,two
0,ADJ,waxen
0,NOUN,cups
0,DET,which
0,PRON,she
0,VERB,fills
0,ADP,with
0,NOUN,honey
0,.,.
0,ADV,Then
0,.,","
0,DET,a
0,NOUN,group
0,ADP,of
0,NOUN,eggs
0,VERB,is
0,VERB,deposited
0,ADP,in
0,DET,a
0,NOUN,cavity
0,ADP,in
0,DET,the
0,NOUN,beebread
0,NOUN,loaf
0,CONJ,and
0,DET,the
0,NOUN,egg
0,NOUN,compartment
0,VERB,is
0,VERB,closed
0,.,.
0,DET,The
0,NOUN,queen
0,ADV,afterward
0,VERB,keeps
0,VERB,incubating
0,CONJ,and
0,VERB,guarding
0,DET,her
0,NOUN,eggs
0,ADP,like
0,DET,a
0,NOUN,mother
0,NOUN,hen
0,.,","
0,VERB,taking
0,DET,a
0,NOUN,sip
0,ADP,from
0,NOUN,time
0,ADP,to
0,NOUN,time
0,ADP,from
0,DET,the
0,ADV,rather
0,ADJ,liquid
0,NOUN,honey
0,ADP,in
0,DET,her
0,NOUN,honey
0,NOUN,pots
0,.,.
0,ADV,When
0,DET,the
0,NOUN,larvae
0,VERB,hatch
0,.,","
0,PRON,they
0,VERB,feed
0,ADP,on
0,DET,the
0,NOUN,beebread
0,.,","
0,ADP,although
0,PRON,they
0,ADV,also
0,VERB,receive
0,ADJ,extra
0,NOUN,honey
0,NOUN,meals
0,ADP,from
0,DET,their
0,NOUN,mother
0,.,.
0,PRON,She
0,VERB,continues
0,PRT,to
0,VERB,add
0,ADP,to
0,DET,the
0,NOUN,pollen
0,NOUN,supply
0,ADP,as
0,VERB,needed
0,.,.
0,DET,The
0,NOUN,larvae
0,.,","
0,VERB,kept
0,ADJ,warm
0,ADP,by
0,DET,the
0,NOUN,queen
0,.,","
0,VERB,are
0,ADV,full
0,VERB,grown
0,ADP,in
0,ADV,about
0,NUM,ten
0,NOUN,days
0,.,.
0,DET,Each
0,ADV,now
0,VERB,makes
0,DET,a
0,ADJ,tough
0,.,","
0,ADJ,papery
0,NOUN,cocoon
0,CONJ,and
0,VERB,pupates
0,.,.
0,ADP,After
0,DET,another
0,NUM,two
0,NOUN,weeks
0,.,","
0,DET,the
0,ADJ,first
0,NOUN,young
0,VERB,emerge
0,.,","
0,NUM,four
0,ADP,to
0,NUM,eight
0,ADJ,small
0,NOUN,daughters
0,PRON,that
0,VERB,begin
0,PRT,to
0,VERB,play
0,DET,the
0,NOUN,role
0,ADP,of
0,NOUN,worker
0,NOUN,bees
0,.,","
0,VERB,collecting
0,NOUN,pollen
0,CONJ,and
0,NOUN,nectar
0,ADP,in
0,DET,the
0,NOUN,field
0,CONJ,and
0,VERB,caring
0,ADP,for
0,DET,the
0,ADJ,new
0,ADJ,young
0,NOUN,generation
0,ADP,while
0,DET,the
0,NOUN,queen
0,VERB,retires
0,ADP,to
0,DET,a
0,NOUN,life
0,ADP,of
0,NOUN,egg
0,NOUN,laying
0,.,.
0,DET,The
0,ADJ,first
0,NOUN,worker
0,NOUN,bees
0,VERB,do
0,ADV,not
0,VERB,mate
0,CONJ,or
0,VERB,lay
0,NOUN,eggs
0,.,;
0,.,;
0,NOUN,males
0,CONJ,and
0,VERB,mating
0,NOUN,females
0,VERB,do
0,ADV,not
0,VERB,emerge
0,ADP,until
0,ADV,later
0,ADP,in
0,DET,the
0,NOUN,season
0,.,.
0,DET,The
0,NOUN,broods
0,ADP,of
0,NOUN,workers
0,PRON,that
0,VERB,appear
0,ADV,later
0,VERB,tend
0,PRT,to
0,VERB,be
0,ADJ,bigger
0,ADP,than
0,DET,the
0,ADJ,first
0,NOUN,ones
0,.,","
0,ADV,probably
0,ADP,because
0,PRON,they
0,VERB,are
0,ADV,better
0,VERB,fed
0,.,.
0,ADP,By
0,DET,the
0,NOUN,middle
0,ADP,of
0,DET,the
0,NOUN,summer
0,.,","
0,ADJ,many
0,ADP,of
0,DET,the
0,NOUN,larvae
0,ADV,apparently
0,VERB,receive
0,PRT,such
0,DET,a
0,ADJ,good
0,NOUN,diet
0,ADP,that
0,PRON,it
0,VERB,is
0,.,``
0,ADJ,optimal
0,.,''
0,.,","
0,CONJ,and
0,PRON,it
0,VERB,is
0,ADV,then
0,ADP,that
0,ADJ,young
0,NOUN,queens
0,VERB,begin
0,PRT,to
0,VERB,appear
0,.,.
0,ADV,Simultaneously
0,.,","
0,NOUN,males
0,CONJ,or
0,NOUN,drones
0,VERB,are
0,VERB,produced
0,.,","
0,ADV,mostly
0,ADP,from
0,DET,the
0,ADJ,unfertilized
0,NOUN,eggs
0,ADP,of
0,NOUN,workers
0,.,","
0,ADP,although
0,DET,a
0,ADJ,few
0,VERB,may
0,VERB,be
0,VERB,produced
0,ADP,by
0,DET,the
0,NOUN,queen
0,.,.
0,DET,The
0,ADJ,young
0,NOUN,queens
0,CONJ,and
0,NOUN,drones
0,VERB,leave
0,DET,the
0,NOUN,nest
0,CONJ,and
0,VERB,mate
0,.,","
0,CONJ,and
0,ADP,after
0,DET,a
0,ADJ,short
0,NOUN,period
0,ADP,of
0,NOUN,freedom
0,.,","
0,DET,the
0,VERB,fertilized
0,ADJ,young
0,NOUN,queens
0,VERB,will
0,VERB,begin
0,PRT,to
0,VERB,dig
0,PRT,in
0,ADP,for
0,DET,the
0,NOUN,winter
0,.,.
0,PRON,It
0,VERB,is
0,DET,an
0,ADJ,amazing
0,NOUN,fact
0,ADP,that
0,ADP,in
0,DET,some
0,NOUN,species
